name,atom,M0,P11
CGLH,N,-0.607904008364,4.73640188793 0.0 0.0 4.73640188793 0.0 4.73640188793
CGLH,HN,0.326282480111,3.23717367592 0.0 0.0 3.23717367592 0.0 3.23717367592
CGLH,H,0.326282480111,3.23717367592 0.0 0.0 3.23717367592 0.0 3.23717367592
CGLH,CA,0.0310146126968,4.11385689204 0.0 0.0 4.11385689204 0.0 4.11385689204
CGLH,HA,0.0694670018586,3.77485912422 0.0 0.0 3.77485912422 0.0 3.77485912422
CGLH,CB,-0.191387200819,2.82422363197 0.0 0.0 2.82422363197 0.0 2.82422363197
CGLH,C,0.686871999076,5.32704431601 0.0 0.0 5.32704431601 0.0 5.32704431601
CGLH,HB,0.0781182267355,5.02492797057 0.0 0.0 5.02492797057 0.0 5.02492797057
CGLH,HB2,0.0781182267355,5.02492797057 0.0 0.0 5.02492797057 0.0 5.02492797057
CGLH,1HB,0.0781182267355,5.02492797057 0.0 0.0 5.02492797057 0.0 5.02492797057
CGLH,HB1,0.0781182267355,5.02492797057 0.0 0.0 5.02492797057 0.0 5.02492797057
CGLH,HB3,0.0781182267355,5.02492797057 0.0 0.0 5.02492797057 0.0 5.02492797057
CGLH,2HB,0.0781182267355,5.02492797057 0.0 0.0 5.02492797057 0.0 5.02492797057
CGLH,CG,-0.204872376298,3.02640254723 0.0 0.0 3.02640254723 0.0 3.02640254723
CGLH,O,-0.698649315295,10.9992378469 0.0 0.0 10.9992378469 0.0 10.9992378469
CGLH,OXT,-0.698649315295,10.9992378469 0.0 0.0 10.9992378469 0.0 10.9992378469
CGLH,OT1,-0.698649315295,10.9992378469 0.0 0.0 10.9992378469 0.0 10.9992378469
CGLH,OT2,-0.698649315295,10.9992378469 0.0 0.0 10.9992378469 0.0 10.9992378469
CGLH,OC1,-0.698649315295,10.9992378469 0.0 0.0 10.9992378469 0.0 10.9992378469
CGLH,OC2,-0.698649315295,10.9992378469 0.0 0.0 10.9992378469 0.0 10.9992378469
CGLH,HG,0.093663620904,4.37166478782 0.0 0.0 4.37166478782 0.0 4.37166478782
CGLH,HG2,0.093663620904,4.37166478782 0.0 0.0 4.37166478782 0.0 4.37166478782
CGLH,1HG,0.093663620904,4.37166478782 0.0 0.0 4.37166478782 0.0 4.37166478782
CGLH,HG1,0.093663620904,4.37166478782 0.0 0.0 4.37166478782 0.0 4.37166478782
CGLH,HG3,0.093663620904,4.37166478782 0.0 0.0 4.37166478782 0.0 4.37166478782
CGLH,2HG,0.093663620904,4.37166478782 0.0 0.0 4.37166478782 0.0 4.37166478782
CGLH,CD,0.650568487533,5.52742650135 0.0 0.0 5.52742650135 0.0 5.52742650135
CGLH,OE1,-0.551671876168,8.19287764841 0.0 0.0 8.19287764841 0.0 8.19287764841
CGLH,OE2,-0.532976321148,3.9365432743 0.0 0.0 3.9365432743 0.0 3.9365432743
CGLH,HE,0.378342136832,3.84938083969 0.0 0.0 3.84938083969 0.0 3.84938083969
CGLH,HE2,0.378342136832,3.84938083969 0.0 0.0 3.84938083969 0.0 3.84938083969
CLYD,N,-0.608757276137,4.92333078733 0.0 0.0 4.92333078733 0.0 4.92333078733
CLYN,N,-0.608757276137,4.92333078733 0.0 0.0 4.92333078733 0.0 4.92333078733
CLYD,HN,0.321732253516,3.53429617762 0.0 0.0 3.53429617762 0.0 3.53429617762
CLYN,HN,0.321732253516,3.53429617762 0.0 0.0 3.53429617762 0.0 3.53429617762
CLYD,H,0.321732253516,3.53429617762 0.0 0.0 3.53429617762 0.0 3.53429617762
CLYN,H,0.321732253516,3.53429617762 0.0 0.0 3.53429617762 0.0 3.53429617762
CLYD,CA,0.0158743281957,4.0126912675 0.0 0.0 4.0126912675 0.0 4.0126912675
CLYN,CA,0.0158743281957,4.0126912675 0.0 0.0 4.0126912675 0.0 4.0126912675
CLYD,HA,0.0691341943092,3.50481880837 0.0 0.0 3.50481880837 0.0 3.50481880837
CLYN,HA,0.0691341943092,3.50481880837 0.0 0.0 3.50481880837 0.0 3.50481880837
CLYD,CB,-0.201313411134,2.65490600211 0.0 0.0 2.65490600211 0.0 2.65490600211
CLYN,CB,-0.201313411134,2.65490600211 0.0 0.0 2.65490600211 0.0 2.65490600211
CLYD,C,0.65602530275,5.31941190071 0.0 0.0 5.31941190071 0.0 5.31941190071
CLYN,C,0.65602530275,5.31941190071 0.0 0.0 5.31941190071 0.0 5.31941190071
CLYD,HB,0.0779002743407,4.913578378 0.0 0.0 4.913578378 0.0 4.913578378
CLYN,HB,0.0779002743407,4.913578378 0.0 0.0 4.913578378 0.0 4.913578378
CLYD,HB2,0.0779002743407,4.913578378 0.0 0.0 4.913578378 0.0 4.913578378
CLYN,HB2,0.0779002743407,4.913578378 0.0 0.0 4.913578378 0.0 4.913578378
CLYD,1HB,0.0779002743407,4.913578378 0.0 0.0 4.913578378 0.0 4.913578378
CLYN,1HB,0.0779002743407,4.913578378 0.0 0.0 4.913578378 0.0 4.913578378
CLYD,HB1,0.0779002743407,4.913578378 0.0 0.0 4.913578378 0.0 4.913578378
CLYN,HB1,0.0779002743407,4.913578378 0.0 0.0 4.913578378 0.0 4.913578378
CLYD,HB3,0.0779002743407,4.913578378 0.0 0.0 4.913578378 0.0 4.913578378
CLYN,HB3,0.0779002743407,4.913578378 0.0 0.0 4.913578378 0.0 4.913578378
CLYD,2HB,0.0779002743407,4.913578378 0.0 0.0 4.913578378 0.0 4.913578378
CLYN,2HB,0.0779002743407,4.913578378 0.0 0.0 4.913578378 0.0 4.913578378
CLYD,CG,-0.12551392474,2.37988139283 0.0 0.0 2.37988139283 0.0 2.37988139283
CLYN,CG,-0.12551392474,2.37988139283 0.0 0.0 2.37988139283 0.0 2.37988139283
CLYD,O,-0.688703254624,11.0585803904 0.0 0.0 11.0585803904 0.0 11.0585803904
CLYN,O,-0.688703254624,11.0585803904 0.0 0.0 11.0585803904 0.0 11.0585803904
CLYD,OXT,-0.688703254624,11.0585803904 0.0 0.0 11.0585803904 0.0 11.0585803904
CLYN,OXT,-0.688703254624,11.0585803904 0.0 0.0 11.0585803904 0.0 11.0585803904
CLYD,OT1,-0.688703254624,11.0585803904 0.0 0.0 11.0585803904 0.0 11.0585803904
CLYN,OT1,-0.688703254624,11.0585803904 0.0 0.0 11.0585803904 0.0 11.0585803904
CLYD,OT2,-0.688703254624,11.0585803904 0.0 0.0 11.0585803904 0.0 11.0585803904
CLYN,OT2,-0.688703254624,11.0585803904 0.0 0.0 11.0585803904 0.0 11.0585803904
CLYD,OC1,-0.688703254624,11.0585803904 0.0 0.0 11.0585803904 0.0 11.0585803904
CLYN,OC1,-0.688703254624,11.0585803904 0.0 0.0 11.0585803904 0.0 11.0585803904
CLYD,OC2,-0.688703254624,11.0585803904 0.0 0.0 11.0585803904 0.0 11.0585803904
CLYN,OC2,-0.688703254624,11.0585803904 0.0 0.0 11.0585803904 0.0 11.0585803904
CLYD,HG,0.0785400989623,4.59007649378 0.0 0.0 4.59007649378 0.0 4.59007649378
CLYN,HG,0.0785400989623,4.59007649378 0.0 0.0 4.59007649378 0.0 4.59007649378
CLYD,HG2,0.0785400989623,4.59007649378 0.0 0.0 4.59007649378 0.0 4.59007649378
CLYN,HG2,0.0785400989623,4.59007649378 0.0 0.0 4.59007649378 0.0 4.59007649378
CLYD,1HG,0.0785400989623,4.59007649378 0.0 0.0 4.59007649378 0.0 4.59007649378
CLYN,1HG,0.0785400989623,4.59007649378 0.0 0.0 4.59007649378 0.0 4.59007649378
CLYD,HG1,0.0785400989623,4.59007649378 0.0 0.0 4.59007649378 0.0 4.59007649378
CLYN,HG1,0.0785400989623,4.59007649378 0.0 0.0 4.59007649378 0.0 4.59007649378
CLYD,HG3,0.0785400989623,4.59007649378 0.0 0.0 4.59007649378 0.0 4.59007649378
CLYN,HG3,0.0785400989623,4.59007649378 0.0 0.0 4.59007649378 0.0 4.59007649378
CLYD,2HG,0.0785400989623,4.59007649378 0.0 0.0 4.59007649378 0.0 4.59007649378
CLYN,2HG,0.0785400989623,4.59007649378 0.0 0.0 4.59007649378 0.0 4.59007649378
CLYD,CD,-0.202882468552,2.48155785422 0.0 0.0 2.48155785422 0.0 2.48155785422
CLYN,CD,-0.202882468552,2.48155785422 0.0 0.0 2.48155785422 0.0 2.48155785422
CLYD,HD,0.0932922972646,4.96396203807 0.0 0.0 4.96396203807 0.0 4.96396203807
CLYN,HD,0.0932922972646,4.96396203807 0.0 0.0 4.96396203807 0.0 4.96396203807
CLYD,HD2,0.0932922972646,4.96396203807 0.0 0.0 4.96396203807 0.0 4.96396203807
CLYN,HD2,0.0932922972646,4.96396203807 0.0 0.0 4.96396203807 0.0 4.96396203807
CLYD,1HD,0.0932922972646,4.96396203807 0.0 0.0 4.96396203807 0.0 4.96396203807
CLYN,1HD,0.0932922972646,4.96396203807 0.0 0.0 4.96396203807 0.0 4.96396203807
CLYD,HD1,0.0932922972646,4.96396203807 0.0 0.0 4.96396203807 0.0 4.96396203807
CLYN,HD1,0.0932922972646,4.96396203807 0.0 0.0 4.96396203807 0.0 4.96396203807
CLYD,HD3,0.0932922972646,4.96396203807 0.0 0.0 4.96396203807 0.0 4.96396203807
CLYN,HD3,0.0932922972646,4.96396203807 0.0 0.0 4.96396203807 0.0 4.96396203807
CLYD,2HD,0.0932922972646,4.96396203807 0.0 0.0 4.96396203807 0.0 4.96396203807
CLYN,2HD,0.0932922972646,4.96396203807 0.0 0.0 4.96396203807 0.0 4.96396203807
CLYD,CE,-0.0881031143668,2.79111444956 0.0 0.0 2.79111444956 0.0 2.79111444956
CLYN,CE,-0.0881031143668,2.79111444956 0.0 0.0 2.79111444956 0.0 2.79111444956
CLYD,HE,0.089921404615,4.85004188968 0.0 0.0 4.85004188968 0.0 4.85004188968
CLYN,HE,0.089921404615,4.85004188968 0.0 0.0 4.85004188968 0.0 4.85004188968
CLYD,HE2,0.089921404615,4.85004188968 0.0 0.0 4.85004188968 0.0 4.85004188968
CLYN,HE2,0.089921404615,4.85004188968 0.0 0.0 4.85004188968 0.0 4.85004188968
CLYD,1HE,0.089921404615,4.85004188968 0.0 0.0 4.85004188968 0.0 4.85004188968
CLYN,1HE,0.089921404615,4.85004188968 0.0 0.0 4.85004188968 0.0 4.85004188968
CLYD,HE1,0.089921404615,4.85004188968 0.0 0.0 4.85004188968 0.0 4.85004188968
CLYN,HE1,0.089921404615,4.85004188968 0.0 0.0 4.85004188968 0.0 4.85004188968
CLYD,HE3,0.089921404615,4.85004188968 0.0 0.0 4.85004188968 0.0 4.85004188968
CLYN,HE3,0.089921404615,4.85004188968 0.0 0.0 4.85004188968 0.0 4.85004188968
CLYD,2HE,0.089921404615,4.85004188968 0.0 0.0 4.85004188968 0.0 4.85004188968
CLYN,2HE,0.089921404615,4.85004188968 0.0 0.0 4.85004188968 0.0 4.85004188968
CLYD,NZ,-0.671998338581,3.75670961584 0.0 0.0 3.75670961584 0.0 3.75670961584
CLYN,NZ,-0.671998338581,3.75670961584 0.0 0.0 3.75670961584 0.0 3.75670961584
CLYD,HZ,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
CLYN,HZ,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
CLYD,HZ1,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
CLYN,HZ1,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
CLYD,1HZ,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
CLYN,1HZ,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
CLYD,HNZ1,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
CLYN,HNZ1,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
CLYD,HZ2,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
CLYN,HZ2,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
CLYD,2HZ,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
CLYN,2HZ,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
CLYD,HNZ2,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
CLYN,HNZ2,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
CLYD,HZ3,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
CLYN,HZ3,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
CLYD,3HZ,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
CLYN,3HZ,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
CLYD,HNZ3,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
CLYN,HNZ3,0.266950406812,3.88273847608 0.0 0.0 3.88273847608 0.0 3.88273847608
AALA,CY,0.758601358442,5.28346266 0.0 0.0 5.28346266 0.0 5.28346266
AALA,OY,-0.557933085831,8.93678708 0.0 0.0 8.93678708 0.0 8.93678708
AALA,CAY,-0.598545059995,6.58030182 0.0 0.0 6.58030182 0.0 6.58030182
AALA,HY,0.165959886342,2.59427986 0.0 0.0 2.59427986 0.0 2.59427986
AALA,N,-0.662730680297,5.53445883 0.0 0.0 5.53445883 0.0 5.53445883
AALA,HN,0.311673306383,2.25995297 0.0 0.0 2.25995297 0.0 2.25995297
AALA,H,0.311673306383,2.25995297 0.0 0.0 2.25995297 0.0 2.25995297
AALA,CA,0.342418877336,6.43829208 0.0 0.0 6.43829208 0.0 6.43829208
AALA,HA,0.0369806165623,1.63813355 0.0 0.0 1.63813355 0.0 1.63813355
AALA,CB,-0.561002785899,7.03088945 0.0 0.0 7.03088945 0.0 7.03088945
AALA,C,0.434265400706,6.01972659 0.0 0.0 6.01972659 0.0 6.01972659
AALA,HB,0.153956036801,2.82761794 0.0 0.0 2.82761794 0.0 2.82761794
AALA,HB1,0.153956036801,2.82761794 0.0 0.0 2.82761794 0.0 2.82761794
AALA,1HB,0.153956036801,2.82761794 0.0 0.0 2.82761794 0.0 2.82761794
AALA,HB2,0.153956036801,2.82761794 0.0 0.0 2.82761794 0.0 2.82761794
AALA,2HB,0.153956036801,2.82761794 0.0 0.0 2.82761794 0.0 2.82761794
AALA,HB3,0.153956036801,2.82761794 0.0 0.0 2.82761794 0.0 2.82761794
AALA,3HB,0.153956036801,2.82761794 0.0 0.0 2.82761794 0.0 2.82761794
AALA,O,-0.463475716837,7.81114958 0.0 0.0 7.81114958 0.0 7.81114958
AARG,CY,0.719783885044,5.67173695 0.0 0.0 5.67173695 0.0 5.67173695
AARG,OY,-0.534253792275,9.04306568 0.0 0.0 9.04306568 0.0 9.04306568
AARG,CAY,-0.498191139374,6.35278826 0.0 0.0 6.35278826 0.0 6.35278826
AARG,HY,0.148133159161,2.66502187 0.0 0.0 2.66502187 0.0 2.66502187
AARG,N,-0.500313837943,6.01840198 0.0 0.0 6.01840198 0.0 6.01840198
AARG,HN,0.305710068513,1.73269043 0.0 0.0 1.73269043 0.0 1.73269043
AARG,H,0.305710068513,1.73269043 0.0 0.0 1.73269043 0.0 1.73269043
AARG,CA,-0.245764859368,5.59429062 0.0 0.0 5.59429062 0.0 5.59429062
AARG,HA,0.214766335828,0.98200981 0.0 0.0 0.98200981 0.0 0.98200981
AARG,CB,-0.365471829975,6.47656276 0.0 0.0 6.47656276 0.0 6.47656276
AARG,C,0.6304547182,5.09597823 0.0 0.0 5.09597823 0.0 5.09597823
AARG,HB,0.197075601957,2.86164396 0.0 0.0 2.86164396 0.0 2.86164396
AARG,HB2,0.197075601957,2.86164396 0.0 0.0 2.86164396 0.0 2.86164396
AARG,1HB,0.197075601957,2.86164396 0.0 0.0 2.86164396 0.0 2.86164396
AARG,HB1,0.197075601957,2.86164396 0.0 0.0 2.86164396 0.0 2.86164396
AARG,HB3,0.197075601957,2.86164396 0.0 0.0 2.86164396 0.0 2.86164396
AARG,2HB,0.197075601957,2.86164396 0.0 0.0 2.86164396 0.0 2.86164396
AARG,CG,-0.418643058799,6.85438091 0.0 0.0 6.85438091 0.0 6.85438091
AARG,O,-0.478887549562,8.2169452 0.0 0.0 8.2169452 0.0 8.2169452
AARG,HG,0.225719545996,2.66925748 0.0 0.0 2.66925748 0.0 2.66925748
AARG,HG2,0.225719545996,2.66925748 0.0 0.0 2.66925748 0.0 2.66925748
AARG,1HG,0.225719545996,2.66925748 0.0 0.0 2.66925748 0.0 2.66925748
AARG,HG1,0.225719545996,2.66925748 0.0 0.0 2.66925748 0.0 2.66925748
AARG,HG3,0.225719545996,2.66925748 0.0 0.0 2.66925748 0.0 2.66925748
AARG,2HG,0.225719545996,2.66925748 0.0 0.0 2.66925748 0.0 2.66925748
AARG,CD,-0.279897654903,6.9747658 0.0 0.0 6.9747658 0.0 6.9747658
AARG,HD,0.23174800159,1.95780596 0.0 0.0 1.95780596 0.0 1.95780596
AARG,HD2,0.23174800159,1.95780596 0.0 0.0 1.95780596 0.0 1.95780596
AARG,1HD,0.23174800159,1.95780596 0.0 0.0 1.95780596 0.0 1.95780596
AARG,HD1,0.23174800159,1.95780596 0.0 0.0 1.95780596 0.0 1.95780596
AARG,HD3,0.23174800159,1.95780596 0.0 0.0 1.95780596 0.0 1.95780596
AARG,2HD,0.23174800159,1.95780596 0.0 0.0 1.95780596 0.0 1.95780596
AARG,NE,-0.554670477282,6.50420441 0.0 0.0 6.50420441 0.0 6.50420441
AARG,HE,0.423538774707,0.50232058 0.0 0.0 0.50232058 0.0 0.50232058
AARG,CZ,0.700221773902,10.0883661 0.0 0.0 10.0883661 0.0 10.0883661
AARG,NH,-0.787991631583,5.47540552 0.0 0.0 5.47540552 0.0 5.47540552
AARG,NH1,-0.787991631583,5.47540552 0.0 0.0 5.47540552 0.0 5.47540552
AARG,NH2,-0.787991631583,5.47540552 0.0 0.0 5.47540552 0.0 5.47540552
AARG,HH,0.426029032471,1.65858713 0.0 0.0 1.65858713 0.0 1.65858713
AARG,HH11,0.426029032471,1.65858713 0.0 0.0 1.65858713 0.0 1.65858713
AARG,1HH1,0.426029032471,1.65858713 0.0 0.0 1.65858713 0.0 1.65858713
AARG,HH12,0.426029032471,1.65858713 0.0 0.0 1.65858713 0.0 1.65858713
AARG,2HH1,0.426029032471,1.65858713 0.0 0.0 1.65858713 0.0 1.65858713
AARG,HH21,0.426029032471,1.65858713 0.0 0.0 1.65858713 0.0 1.65858713
AARG,1HH2,0.426029032471,1.65858713 0.0 0.0 1.65858713 0.0 1.65858713
AARG,HH22,0.426029032471,1.65858713 0.0 0.0 1.65858713 0.0 1.65858713
AARG,2HH2,0.426029032471,1.65858713 0.0 0.0 1.65858713 0.0 1.65858713
AASN,CY,0.77699184307,1.0295026 0.0 0.0 1.0295026 0.0 1.0295026
AASN,OY,-0.531088269328,10.19511502 0.0 0.0 10.19511502 0.0 10.19511502
AASN,CAY,-0.704715972113,2.83361185 0.0 0.0 2.83361185 0.0 2.83361185
AASN,HY,0.193358320106,3.86851645 0.0 0.0 3.86851645 0.0 3.86851645
AASN,N,-0.656608717741,15.23736936 0.0 0.0 15.23736936 0.0 15.23736936
AASN,HN,0.301794502712,-0.43534203 0.0 0.0 -0.43534203 0.0 -0.43534203
AASN,H,0.301794502712,-0.43534203 0.0 0.0 -0.43534203 0.0 -0.43534203
AASN,CA,0.31737412608,2.66533417 0.0 0.0 2.66533417 0.0 2.66533417
AASN,HA,0.0104994804872,2.89832005 0.0 0.0 2.89832005 0.0 2.89832005
AASN,CB,-0.357746203533,-1.6248806 0.0 0.0 -1.6248806 0.0 -1.6248806
AASN,C,0.430199144953,-0.82029855 0.0 0.0 -0.82029855 0.0 -0.82029855
AASN,HB,0.108112565344,5.23891998 0.0 0.0 5.23891998 0.0 5.23891998
AASN,HB2,0.108112565344,5.23891998 0.0 0.0 5.23891998 0.0 5.23891998
AASN,1HB,0.108112565344,5.23891998 0.0 0.0 5.23891998 0.0 5.23891998
AASN,HB1,0.108112565344,5.23891998 0.0 0.0 5.23891998 0.0 5.23891998
AASN,HB3,0.108112565344,5.23891998 0.0 0.0 5.23891998 0.0 5.23891998
AASN,2HB,0.108112565344,5.23891998 0.0 0.0 5.23891998 0.0 5.23891998
AASN,CG,0.690661233393,9.10531602 0.0 0.0 9.10531602 0.0 9.10531602
AASN,O,-0.453134453013,9.94537191 0.0 0.0 9.94537191 0.0 9.94537191
AASN,OD,-0.492908750168,7.1039513 0.0 0.0 7.1039513 0.0 7.1039513
AASN,OD1,-0.492908750168,7.1039513 0.0 0.0 7.1039513 0.0 7.1039513
AASN,ND,-0.936684245618,11.74580688 0.0 0.0 11.74580688 0.0 11.74580688
AASN,ND2,-0.936684245618,11.74580688 0.0 0.0 11.74580688 0.0 11.74580688
AASN,HD,0.404533094906,0.06570122 0.0 0.0 0.06570122 0.0 0.06570122
AASN,HD21,0.404533094906,0.06570122 0.0 0.0 0.06570122 0.0 0.06570122
AASN,1HD2,0.404533094906,0.06570122 0.0 0.0 0.06570122 0.0 0.06570122
AASN,HN21,0.404533094906,0.06570122 0.0 0.0 0.06570122 0.0 0.06570122
AASN,HD22,0.404533094906,0.06570122 0.0 0.0 0.06570122 0.0 0.06570122
AASN,2HD2,0.404533094906,0.06570122 0.0 0.0 0.06570122 0.0 0.06570122
AASN,HN22,0.404533094906,0.06570122 0.0 0.0 0.06570122 0.0 0.06570122
AASP,CY,0.826364684539,3.53100698 0.0 0.0 3.53100698 0.0 3.53100698
AASP,OY,-0.564963706269,10.26690257 0.0 0.0 10.26690257 0.0 10.26690257
AASP,CAY,-0.924995245627,4.74277679 0.0 0.0 4.74277679 0.0 4.74277679
AASP,HY,0.234944620822,3.52022018 0.0 0.0 3.52022018 0.0 3.52022018
AASP,N,-0.733617461223,8.40081736 0.0 0.0 8.40081736 0.0 8.40081736
AASP,HN,0.271352583691,2.21219247 0.0 0.0 2.21219247 0.0 2.21219247
AASP,H,0.271352583691,2.21219247 0.0 0.0 2.21219247 0.0 2.21219247
AASP,CA,0.684022648487,5.48744384 0.0 0.0 5.48744384 0.0 5.48744384
AASP,HA,-0.186722137005,2.89610635 0.0 0.0 2.89610635 0.0 2.89610635
AASP,CB,0.472231616047,0.96257105 0.0 0.0 0.96257105 0.0 0.96257105
AASP,C,0.130847415059,-1.85192008 0.0 0.0 -1.85192008 0.0 -1.85192008
AASP,HB,-0.224943328164,5.52103979 0.0 0.0 5.52103979 0.0 5.52103979
AASP,HB2,-0.224943328164,5.52103979 0.0 0.0 5.52103979 0.0 5.52103979
AASP,1HB,-0.224943328164,5.52103979 0.0 0.0 5.52103979 0.0 5.52103979
AASP,HB1,-0.224943328164,5.52103979 0.0 0.0 5.52103979 0.0 5.52103979
AASP,HB3,-0.224943328164,5.52103979 0.0 0.0 5.52103979 0.0 5.52103979
AASP,2HB,-0.224943328164,5.52103979 0.0 0.0 5.52103979 0.0 5.52103979
AASP,CG,0.612986898165,8.79698225 0.0 0.0 8.79698225 0.0 8.79698225
AASP,O,-0.394744386812,10.73690086 0.0 0.0 10.73690086 0.0 10.73690086
AASP,OD,-0.723855057595,9.57168741 0.0 0.0 9.57168741 0.0 9.57168741
AASP,OD1,-0.723855057595,9.57168741 0.0 0.0 9.57168741 0.0 9.57168741
AASP,OD2,-0.723855057595,9.57168741 0.0 0.0 9.57168741 0.0 9.57168741
ACYS,CY,0.750424792705,6.30233125 0.0 0.0 6.30233125 0.0 6.30233125
ACYS,OY,-0.548464120891,9.26186675 0.0 0.0 9.26186675 0.0 9.26186675
ACYS,CAY,-0.417192700289,2.71745516 0.0 0.0 2.71745516 0.0 2.71745516
ACYS,HY,0.115448615963,3.58723959 0.0 0.0 3.58723959 0.0 3.58723959
ACYS,N,-0.52917549572,5.34719807 0.0 0.0 5.34719807 0.0 5.34719807
ACYS,HN,0.325273536143,2.24103088 0.0 0.0 2.24103088 0.0 2.24103088
ACYS,H,0.325273536143,2.24103088 0.0 0.0 2.24103088 0.0 2.24103088
ACYS,CA,-0.244228570026,4.97184798 0.0 0.0 4.97184798 0.0 4.97184798
ACYS,HA,0.240966626269,1.28210102 0.0 0.0 1.28210102 0.0 1.28210102
ACYS,CB,-0.614439618256,5.49846182 0.0 0.0 5.49846182 0.0 5.49846182
ACYS,C,0.597792934708,6.8140353 0.0 0.0 6.8140353 0.0 6.8140353
ACYS,HB,0.264195947245,3.21951897 0.0 0.0 3.21951897 0.0 3.21951897
ACYS,HB2,0.264195947245,3.21951897 0.0 0.0 3.21951897 0.0 3.21951897
ACYS,1HB,0.264195947245,3.21951897 0.0 0.0 3.21951897 0.0 3.21951897
ACYS,HB1,0.264195947245,3.21951897 0.0 0.0 3.21951897 0.0 3.21951897
ACYS,HB3,0.264195947245,3.21951897 0.0 0.0 3.21951897 0.0 3.21951897
ACYS,2HB,0.264195947245,3.21951897 0.0 0.0 3.21951897 0.0 3.21951897
ACYS,SG,-0.144190250394,23.69581486 0.0 0.0 23.69581486 0.0 23.69581486
ACYS,S,-0.144190250394,23.69581486 0.0 0.0 23.69581486 0.0 23.69581486
ACYS,O,-0.452769567139,7.74877946 0.0 0.0 7.74877946 0.0 7.74877946
ACYS,HG,0.161264690512,1.17809172 0.0 0.0 1.17809172 0.0 1.17809172
ACYS,HG1,0.161264690512,1.17809172 0.0 0.0 1.17809172 0.0 1.17809172
AGLN,CY,0.786558519607,2.54681422 0.0 0.0 2.54681422 0.0 2.54681422
AGLN,OY,-0.546165262411,9.95759754 0.0 0.0 9.95759754 0.0 9.95759754
AGLN,CAY,-0.600619750961,4.25065547 0.0 0.0 4.25065547 0.0 4.25065547
AGLN,HY,0.163796968226,3.39574095 0.0 0.0 3.39574095 0.0 3.39574095
AGLN,N,-0.664215484804,13.7634284 0.0 0.0 13.7634284 0.0 13.7634284
AGLN,HN,0.316028772369,0.0223140836 0.0 0.0 0.0223140836 0.0 0.0223140836
AGLN,H,0.316028772369,0.0223140836 0.0 0.0 0.0223140836 0.0 0.0223140836
AGLN,CA,0.093989618845,0.0384188511 0.0 0.0 0.0384188511 0.0 0.0384188511
AGLN,HA,0.0680529609791,4.01450223 0.0 0.0 4.01450223 0.0 4.01450223
AGLN,CB,0.153118312005,-0.00276728129 0.0 0.0 -0.00276728129 0.0 -0.00276728129
AGLN,C,0.461205344704,-0.232208371 0.0 0.0 -0.232208371 0.0 -0.232208371
AGLN,HB,0.00248294563872,5.93252378 0.0 0.0 5.93252378 0.0 5.93252378
AGLN,HB2,0.00248294563872,5.93252378 0.0 0.0 5.93252378 0.0 5.93252378
AGLN,1HB,0.00248294563872,5.93252378 0.0 0.0 5.93252378 0.0 5.93252378
AGLN,HB1,0.00248294563872,5.93252378 0.0 0.0 5.93252378 0.0 5.93252378
AGLN,HB3,0.00248294563872,5.93252378 0.0 0.0 5.93252378 0.0 5.93252378
AGLN,2HB,0.00248294563872,5.93252378 0.0 0.0 5.93252378 0.0 5.93252378
AGLN,CG,-0.46675632664,-4.44245772 0.0 0.0 -4.44245772 0.0 -4.44245772
AGLN,O,-0.456286600782,10.0571339 0.0 0.0 10.0571339 0.0 10.0571339
AGLN,HG,0.130423784728,6.61954192 0.0 0.0 6.61954192 0.0 6.61954192
AGLN,HG2,0.130423784728,6.61954192 0.0 0.0 6.61954192 0.0 6.61954192
AGLN,1HG,0.130423784728,6.61954192 0.0 0.0 6.61954192 0.0 6.61954192
AGLN,HG1,0.130423784728,6.61954192 0.0 0.0 6.61954192 0.0 6.61954192
AGLN,HG3,0.130423784728,6.61954192 0.0 0.0 6.61954192 0.0 6.61954192
